discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,country_name,country_code,country_3_letter_code,index_code
Wrestling,berlin-1936,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,SILVER,Athlete,estonia,EE,EST,Wrestlingberlin-1936MenSILVEREstonia
Wrestling,berlin-1936,"Middleweight, Freestyle (≤79 kilograms) Men",Men,GOLD,Athlete,france,FR,FRA,Wrestlingberlin-1936MenGOLDFrance
Wrestling,berlin-1936,"Middleweight, Freestyle (≤79 kilograms) Men",Men,BRONZE,Athlete,turkey,TR,TUR,Wrestlingberlin-1936MenBRONZETurkey
Wrestling,berlin-1936,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,GOLD,Athlete,finland,FI,FIN,Wrestlingberlin-1936MenGOLDFinland
Wrestling,berlin-1936,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,SILVER,Athlete,czech republic,CSHH,TCH,Wrestlingberlin-1936MenSILVERCzechoslovakia
Wrestling,berlin-1936,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,BRONZE,Athlete,estonia,EE,EST,Wrestlingberlin-1936MenBRONZEEstonia
Wrestling,berlin-1936,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,SILVER,Athlete,latvia,LV,LAT,Wrestlingberlin-1936MenSILVERLatvia
Wrestling,berlin-1936,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,GOLD,Athlete,turkey,TR,TUR,Wrestlingberlin-1936MenGOLDTurkey
Wrestling,berlin-1936,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,SILVER,Athlete,finland,FI,FIN,Wrestlingberlin-1936MenSILVERFinland
Wrestling,berlin-1936,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,BRONZE,Athlete,sweden,SE,SWE,Wrestlingberlin-1936MenBRONZESweden
Sailing,berlin-1936,8m mixed,Open,GOLD,GameTeam,italy,IT,ITA,Sailingberlin-1936OpenGOLDItaly
Sailing,berlin-1936,8m mixed,Open,SILVER,GameTeam,norway,NO,NOR,Sailingberlin-1936OpenSILVERNorway
Sailing,berlin-1936,8m mixed,Open,BRONZE,GameTeam,germany,DE,GER,Sailingberlin-1936OpenBRONZEGermany
Sailing,berlin-1936,6m mixed,Open,GOLD,GameTeam,united kingdom,GB,GBR,Sailingberlin-1936OpenGOLDGreat Britain
Sailing,berlin-1936,6m mixed,Open,BRONZE,GameTeam,sweden,SE,SWE,Sailingberlin-1936OpenBRONZESweden
Sailing,berlin-1936,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,germany,DE,GER,Sailingberlin-1936OpenGOLDGermany
Sailing,berlin-1936,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,sweden,SE,SWE,Sailingberlin-1936OpenSILVERSweden
Sailing,berlin-1936,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,netherlands,NL,NED,Sailingberlin-1936OpenBRONZENetherlands
Rowing,berlin-1936,double sculls 2x men,Men,GOLD,GameTeam,united kingdom,GB,GBR,Rowingberlin-1936MenGOLDGreat Britain
Rowing,berlin-1936,double sculls 2x men,Men,SILVER,GameTeam,germany,DE,GER,Rowingberlin-1936MenSILVERGermany
Rowing,berlin-1936,double sculls 2x men,Men,BRONZE,GameTeam,poland,PL,POL,Rowingberlin-1936MenBRONZEPoland
Rowing,berlin-1936,pair-oared shell with coxswain men,Men,GOLD,GameTeam,germany,DE,GER,Rowingberlin-1936MenGOLDGermany
Rowing,berlin-1936,pair-oared shell with coxswain men,Men,SILVER,GameTeam,italy,IT,ITA,Rowingberlin-1936MenSILVERItaly
Rowing,berlin-1936,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,france,FR,FRA,Rowingberlin-1936MenBRONZEFrance
Rowing,berlin-1936,eight with coxswain 8 men,Men,GOLD,GameTeam,united states,US,USA,Rowingberlin-1936MenGOLDUnited States of America
Rowing,berlin-1936,eight with coxswain 8 men,Men,BRONZE,GameTeam,germany,DE,GER,Rowingberlin-1936MenBRONZEGermany
Rowing,berlin-1936,single sculls 1x men,Men,SILVER,Athlete,austria,AT,AUT,Rowingberlin-1936MenSILVERAustria
Rowing,berlin-1936,single sculls 1x men,Men,BRONZE,Athlete,united states,US,USA,Rowingberlin-1936MenBRONZEUnited States of America
Rowing,berlin-1936,four without coxswain 4 men,Men,SILVER,GameTeam,united kingdom,GB,GBR,Rowingberlin-1936MenSILVERGreat Britain
Rowing,berlin-1936,four without coxswain 4 men,Men,BRONZE,GameTeam,switzerland,CH,SUI,Rowingberlin-1936MenBRONZESwitzerland
Rowing,berlin-1936,pair without coxswain 2 men,Men,SILVER,GameTeam,denmark,DK,DEN,Rowingberlin-1936MenSILVERDenmark
Rowing,berlin-1936,pair without coxswain 2 men,Men,BRONZE,GameTeam,argentina,AR,ARG,Rowingberlin-1936MenBRONZEArgentina
Rowing,berlin-1936,four-oared shell with coxswain men,Men,SILVER,GameTeam,switzerland,CH,SUI,Rowingberlin-1936MenSILVERSwitzerland
Weightlifting,berlin-1936,82.5kg heavyweight men,Men,GOLD,Athlete,germany,DE,GER,Weightliftingberlin-1936MenGOLDGermany
Weightlifting,berlin-1936,82.5kg heavyweight men,Men,SILVER,Athlete,czech republic,CSHH,TCH,Weightliftingberlin-1936MenSILVERCzechoslovakia
Weightlifting,berlin-1936,82.5kg heavyweight men,Men,BRONZE,Athlete,estonia,EE,EST,Weightliftingberlin-1936MenBRONZEEstonia
Weightlifting,berlin-1936,67.5-75kg middleweight men,Men,GOLD,Athlete,egypt,EG,EGY,Weightliftingberlin-1936MenGOLDEgypt
Weightlifting,berlin-1936,67.5-75kg middleweight men,Men,SILVER,Athlete,germany,DE,GER,Weightliftingberlin-1936MenSILVERGermany
Weightlifting,berlin-1936,67.5-75kg middleweight men,Men,BRONZE,Athlete,germany,DE,GER,Weightliftingberlin-1936MenBRONZEGermany
Weightlifting,berlin-1936,60kg featherweight men,Men,GOLD,Athlete,united states,US,USA,Weightliftingberlin-1936MenGOLDUnited States of America
Weightlifting,berlin-1936,60kg featherweight men,Men,SILVER,Athlete,egypt,EG,EGY,Weightliftingberlin-1936MenSILVEREgypt
Weightlifting,berlin-1936,60kg featherweight men,Men,BRONZE,Athlete,egypt,EG,EGY,Weightliftingberlin-1936MenBRONZEEgypt
Weightlifting,berlin-1936,75-82.5kg total lightheavyweight men,Men,GOLD,Athlete,france,FR,FRA,Weightliftingberlin-1936MenGOLDFrance
Weightlifting,berlin-1936,60-67.5kg lightweight men,Men,GOLD,Athlete,austria,AT,AUT,Weightliftingberlin-1936MenGOLDAustria
Modern Pentathlon,berlin-1936,Individual competition men,Men,GOLD,Athlete,germany,DE,GER,Modern Pentathlonberlin-1936MenGOLDGermany
Modern Pentathlon,berlin-1936,Individual competition men,Men,SILVER,Athlete,united states,US,USA,Modern Pentathlonberlin-1936MenSILVERUnited States of America
Modern Pentathlon,berlin-1936,Individual competition men,Men,BRONZE,Athlete,italy,IT,ITA,Modern Pentathlonberlin-1936MenBRONZEItaly
Shooting,berlin-1936,25m rapid fire pistol 60 shots men,Men,GOLD,Athlete,germany,DE,GER,Shootingberlin-1936MenGOLDGermany
Shooting,berlin-1936,25m rapid fire pistol 60 shots men,Men,SILVER,Athlete,germany,DE,GER,Shootingberlin-1936MenSILVERGermany
Shooting,berlin-1936,25m rapid fire pistol 60 shots men,Men,BRONZE,Athlete,sweden,SE,SWE,Shootingberlin-1936MenBRONZESweden
Shooting,berlin-1936,50m pistol 60 shots men,Men,GOLD,Athlete,sweden,SE,SWE,Shootingberlin-1936MenGOLDSweden
Shooting,berlin-1936,50m pistol 60 shots men,Men,BRONZE,Athlete,france,FR,FRA,Shootingberlin-1936MenBRONZEFrance
Shooting,berlin-1936,50m rifle prone 60 shots men,Men,GOLD,Athlete,norway,NO,NOR,Shootingberlin-1936MenGOLDNorway
Shooting,berlin-1936,50m rifle prone 60 shots men,Men,SILVER,Athlete,hungary,HU,HUN,Shootingberlin-1936MenSILVERHungary
Shooting,berlin-1936,50m rifle prone 60 shots men,Men,BRONZE,Athlete,poland,PL,POL,Shootingberlin-1936MenBRONZEPoland
Canoe Sprint,berlin-1936,C2 1000m canoe double men,Men,GOLD,GameTeam,czech republic,CSHH,TCH,Canoe Sprintberlin-1936MenGOLDCzechoslovakia
Canoe Sprint,berlin-1936,C2 1000m canoe double men,Men,SILVER,GameTeam,austria,AT,AUT,Canoe Sprintberlin-1936MenSILVERAustria
Canoe Sprint,berlin-1936,C2 1000m canoe double men,Men,BRONZE,GameTeam,canada,CA,CAN,Canoe Sprintberlin-1936MenBRONZECanada
Canoe Sprint,berlin-1936,K2 1000m kayak double men,Men,GOLD,GameTeam,austria,AT,AUT,Canoe Sprintberlin-1936MenGOLDAustria
Canoe Sprint,berlin-1936,K2 1000m kayak double men,Men,SILVER,GameTeam,germany,DE,GER,Canoe Sprintberlin-1936MenSILVERGermany
Canoe Sprint,berlin-1936,K2 1000m kayak double men,Men,BRONZE,GameTeam,netherlands,NL,NED,Canoe Sprintberlin-1936MenBRONZENetherlands
Canoe Sprint,berlin-1936,C1 1000m canoe single men,Men,GOLD,Athlete,canada,CA,CAN,Canoe Sprintberlin-1936MenGOLDCanada
Canoe Sprint,berlin-1936,C1 1000m canoe single men,Men,SILVER,Athlete,czech republic,CSHH,TCH,Canoe Sprintberlin-1936MenSILVERCzechoslovakia
Canoe Sprint,berlin-1936,C1 1000m canoe single men,Men,BRONZE,Athlete,germany,DE,GER,Canoe Sprintberlin-1936MenBRONZEGermany
Gymnastics Artistic,berlin-1936,horizontal bar men,Men,GOLD,Athlete,finland,FI,FIN,Gymnastics Artisticberlin-1936MenGOLDFinland
Gymnastics Artistic,berlin-1936,horizontal bar men,Men,SILVER,Athlete,germany,DE,GER,Gymnastics Artisticberlin-1936MenSILVERGermany
Gymnastics Artistic,berlin-1936,horizontal bar men,Men,BRONZE,Athlete,germany,DE,GER,Gymnastics Artisticberlin-1936MenBRONZEGermany
Gymnastics Artistic,berlin-1936,individual all-round men,Men,GOLD,Athlete,germany,DE,GER,Gymnastics Artisticberlin-1936MenGOLDGermany
Gymnastics Artistic,berlin-1936,individual all-round men,Men,SILVER,Athlete,switzerland,CH,SUI,Gymnastics Artisticberlin-1936MenSILVERSwitzerland
Gymnastics Artistic,berlin-1936,floor exercises men,Men,GOLD,Athlete,switzerland,CH,SUI,Gymnastics Artisticberlin-1936MenGOLDSwitzerland
Gymnastics Artistic,berlin-1936,floor exercises men,Men,BRONZE,Athlete,switzerland,CH,SUI,Gymnastics Artisticberlin-1936MenBRONZESwitzerland
Gymnastics Artistic,berlin-1936,team competition women,Women,GOLD,GameTeam,germany,DE,GER,Gymnastics Artisticberlin-1936WomenGOLDGermany
Gymnastics Artistic,berlin-1936,team competition women,Women,SILVER,GameTeam,czech republic,CSHH,TCH,Gymnastics Artisticberlin-1936WomenSILVERCzechoslovakia
Gymnastics Artistic,berlin-1936,team competition women,Women,BRONZE,GameTeam,hungary,HU,HUN,Gymnastics Artisticberlin-1936WomenBRONZEHungary
Gymnastics Artistic,berlin-1936,team competition men,Men,BRONZE,GameTeam,finland,FI,FIN,Gymnastics Artisticberlin-1936MenBRONZEFinland
Gymnastics Artistic,berlin-1936,rings men,Men,GOLD,Athlete,czech republic,CSHH,TCH,Gymnastics Artisticberlin-1936MenGOLDCzechoslovakia
Gymnastics Artistic,berlin-1936,rings men,Men,SILVER,Athlete,serbia,YUCS,YUG,Gymnastics Artisticberlin-1936MenSILVERYugoslavia
Hockey,berlin-1936,hockey men,Men,GOLD,GameTeam,india,IN,IND,Hockeyberlin-1936MenGOLDIndia
Hockey,berlin-1936,hockey men,Men,SILVER,GameTeam,germany,DE,GER,Hockeyberlin-1936MenSILVERGermany
Hockey,berlin-1936,hockey men,Men,BRONZE,GameTeam,netherlands,NL,NED,Hockeyberlin-1936MenBRONZENetherlands
Boxing,berlin-1936,Flyweight men,Men,GOLD,Athlete,germany,DE,GER,Boxingberlin-1936MenGOLDGermany
Boxing,berlin-1936,Flyweight men,Men,SILVER,Athlete,italy,IT,ITA,Boxingberlin-1936MenSILVERItaly
Boxing,berlin-1936,Flyweight men,Men,BRONZE,Athlete,united states,US,USA,Boxingberlin-1936MenBRONZEUnited States of America
Boxing,berlin-1936,Lightheavyweight men,Men,GOLD,Athlete,france,FR,FRA,Boxingberlin-1936MenGOLDFrance
Boxing,berlin-1936,Lightheavyweight men,Men,SILVER,Athlete,germany,DE,GER,Boxingberlin-1936MenSILVERGermany
Boxing,berlin-1936,Lightheavyweight men,Men,BRONZE,Athlete,argentina,AR,ARG,Boxingberlin-1936MenBRONZEArgentina
Boxing,berlin-1936,Heavyweight men,Men,SILVER,Athlete,argentina,AR,ARG,Boxingberlin-1936MenSILVERArgentina
Boxing,berlin-1936,Heavyweight men,Men,BRONZE,Athlete,norway,NO,NOR,Boxingberlin-1936MenBRONZENorway
Boxing,berlin-1936,Middleweight men,Men,SILVER,Athlete,norway,NO,NOR,Boxingberlin-1936MenSILVERNorway
Boxing,berlin-1936,bantamweight men,Men,GOLD,Athlete,italy,IT,ITA,Boxingberlin-1936MenGOLDItaly
Boxing,berlin-1936,bantamweight men,Men,SILVER,Athlete,united states,US,USA,Boxingberlin-1936MenSILVERUnited States of America
Boxing,berlin-1936,bantamweight men,Men,BRONZE,Athlete,mexico,MX,MEX,Boxingberlin-1936MenBRONZEMexico
Boxing,berlin-1936,Lightweight men,Men,GOLD,Athlete,hungary,HU,HUN,Boxingberlin-1936MenGOLDHungary
Boxing,berlin-1936,Lightweight men,Men,SILVER,Athlete,estonia,EE,EST,Boxingberlin-1936MenSILVEREstonia
Boxing,berlin-1936,Lightweight men,Men,BRONZE,Athlete,sweden,SE,SWE,Boxingberlin-1936MenBRONZESweden
Boxing,berlin-1936,Welterweight men,Men,GOLD,Athlete,finland,FI,FIN,Boxingberlin-1936MenGOLDFinland
Boxing,berlin-1936,Welterweight men,Men,BRONZE,Athlete,denmark,DK,DEN,Boxingberlin-1936MenBRONZEDenmark
Boxing,berlin-1936,Featherweight men,Men,GOLD,Athlete,argentina,AR,ARG,Boxingberlin-1936MenGOLDArgentina
Boxing,berlin-1936,Featherweight men,Men,SILVER,Athlete,south africa,ZA,RSA,Boxingberlin-1936MenSILVERSouth Africa
Boxing,berlin-1936,Featherweight men,Men,BRONZE,Athlete,germany,DE,GER,Boxingberlin-1936MenBRONZEGermany
Equestrian Dressage,berlin-1936,individual mixed,Men,GOLD,Athlete,germany,DE,GER,Equestrian Dressageberlin-1936MenGOLDGermany
Equestrian Dressage,berlin-1936,individual mixed,Men,SILVER,Athlete,germany,DE,GER,Equestrian Dressageberlin-1936MenSILVERGermany
Equestrian Dressage,berlin-1936,individual mixed,Men,BRONZE,Athlete,austria,AT,AUT,Equestrian Dressageberlin-1936MenBRONZEAustria
Equestrian Dressage,berlin-1936,team mixed,Men,SILVER,GameTeam,france,FR,FRA,Equestrian Dressageberlin-1936MenSILVERFrance
Equestrian Dressage,berlin-1936,team mixed,Men,BRONZE,GameTeam,sweden,SE,SWE,Equestrian Dressageberlin-1936MenBRONZESweden
Swimming,berlin-1936,4x100m freestyle relay women,Women,GOLD,GameTeam,netherlands,NL,NED,Swimmingberlin-1936WomenGOLDNetherlands
Swimming,berlin-1936,4x100m freestyle relay women,Women,SILVER,GameTeam,germany,DE,GER,Swimmingberlin-1936WomenSILVERGermany
Swimming,berlin-1936,4x100m freestyle relay women,Women,BRONZE,GameTeam,united states,US,USA,Swimmingberlin-1936WomenBRONZEUnited States of America
Swimming,berlin-1936,200m breaststroke women,Women,GOLD,Athlete,japan,JP,JPN,Swimmingberlin-1936WomenGOLDJapan
Swimming,berlin-1936,200m breaststroke women,Women,BRONZE,Athlete,denmark,DK,DEN,Swimmingberlin-1936WomenBRONZEDenmark
Swimming,berlin-1936,1500m freestyle men,Men,GOLD,Athlete,japan,JP,JPN,Swimmingberlin-1936MenGOLDJapan
Swimming,berlin-1936,1500m freestyle men,Men,SILVER,Athlete,united states,US,USA,Swimmingberlin-1936MenSILVERUnited States of America
Swimming,berlin-1936,1500m freestyle men,Men,BRONZE,Athlete,japan,JP,JPN,Swimmingberlin-1936MenBRONZEJapan
Swimming,berlin-1936,100m backstroke men,Men,GOLD,Athlete,united states,US,USA,Swimmingberlin-1936MenGOLDUnited States of America
Swimming,berlin-1936,200m breaststroke men,Men,SILVER,Athlete,germany,DE,GER,Swimmingberlin-1936MenSILVERGermany
Swimming,berlin-1936,400m freestyle men,Men,SILVER,Athlete,japan,JP,JPN,Swimmingberlin-1936MenSILVERJapan
Swimming,berlin-1936,100m freestyle men,Men,GOLD,Athlete,hungary,HU,HUN,Swimmingberlin-1936MenGOLDHungary
Swimming,berlin-1936,100m freestyle women,Women,SILVER,Athlete,argentina,AR,ARG,Swimmingberlin-1936WomenSILVERArgentina
Swimming,berlin-1936,100m freestyle women,Women,BRONZE,Athlete,germany,DE,GER,Swimmingberlin-1936WomenBRONZEGermany
Swimming,berlin-1936,400m freestyle women,Women,SILVER,Athlete,denmark,DK,DEN,Swimmingberlin-1936WomenSILVERDenmark
Swimming,berlin-1936,100m backstroke women,Women,SILVER,Athlete,netherlands,NL,NED,Swimmingberlin-1936WomenSILVERNetherlands
Swimming,berlin-1936,4x200m freestyle relay men,Men,BRONZE,GameTeam,hungary,HU,HUN,Swimmingberlin-1936MenBRONZEHungary
Basketball,berlin-1936,basketball men,Men,GOLD,GameTeam,united states,US,USA,Basketballberlin-1936MenGOLDUnited States of America
Basketball,berlin-1936,basketball men,Men,SILVER,GameTeam,canada,CA,CAN,Basketballberlin-1936MenSILVERCanada
Basketball,berlin-1936,basketball men,Men,BRONZE,GameTeam,mexico,MX,MEX,Basketballberlin-1936MenBRONZEMexico
Equestrian Jumping,berlin-1936,individual mixed,Men,GOLD,Athlete,germany,DE,GER,Equestrian Jumpingberlin-1936MenGOLDGermany
Equestrian Jumping,berlin-1936,individual mixed,Men,SILVER,Athlete,romania,RO,ROU,Equestrian Jumpingberlin-1936MenSILVERRomania
Equestrian Jumping,berlin-1936,individual mixed,Men,BRONZE,Athlete,hungary,HU,HUN,Equestrian Jumpingberlin-1936MenBRONZEHungary
Equestrian Jumping,berlin-1936,team mixed,Men,SILVER,GameTeam,netherlands,NL,NED,Equestrian Jumpingberlin-1936MenSILVERNetherlands
Equestrian Jumping,berlin-1936,team mixed,Men,BRONZE,GameTeam,portugal,PT,POR,Equestrian Jumpingberlin-1936MenBRONZEPortugal
Polo,berlin-1936,polo men,Men,GOLD,GameTeam,argentina,AR,ARG,Poloberlin-1936MenGOLDArgentina
Polo,berlin-1936,polo men,Men,SILVER,GameTeam,united kingdom,GB,GBR,Poloberlin-1936MenSILVERGreat Britain
Polo,berlin-1936,polo men,Men,BRONZE,GameTeam,mexico,MX,MEX,Poloberlin-1936MenBRONZEMexico
Cycling Road,berlin-1936,individual road race men,Men,GOLD,Athlete,france,FR,FRA,Cycling Roadberlin-1936MenGOLDFrance
Cycling Road,berlin-1936,individual road race men,Men,SILVER,Athlete,france,FR,FRA,Cycling Roadberlin-1936MenSILVERFrance
Cycling Road,berlin-1936,individual road race men,Men,BRONZE,Athlete,switzerland,CH,SUI,Cycling Roadberlin-1936MenBRONZESwitzerland
Cycling Road,berlin-1936,team time trial men,Men,SILVER,GameTeam,switzerland,CH,SUI,Cycling Roadberlin-1936MenSILVERSwitzerland
Cycling Road,berlin-1936,team time trial men,Men,BRONZE,GameTeam,belgium,BE,BEL,Cycling Roadberlin-1936MenBRONZEBelgium
Figure skating,garmisch-partenkirchen-1936,Individual women,Women,GOLD,Athlete,norway,NO,NOR,Figure skatinggarmisch-partenkirchen-1936WomenGOLDNorway
Figure skating,garmisch-partenkirchen-1936,Individual women,Women,SILVER,Athlete,united kingdom,GB,GBR,Figure skatinggarmisch-partenkirchen-1936WomenSILVERGreat Britain
Figure skating,garmisch-partenkirchen-1936,Individual women,Women,BRONZE,Athlete,sweden,SE,SWE,Figure skatinggarmisch-partenkirchen-1936WomenBRONZESweden
Figure skating,garmisch-partenkirchen-1936,Individual men,Men,GOLD,Athlete,austria,AT,AUT,Figure skatinggarmisch-partenkirchen-1936MenGOLDAustria
Figure skating,garmisch-partenkirchen-1936,Individual men,Men,SILVER,Athlete,germany,DE,GER,Figure skatinggarmisch-partenkirchen-1936MenSILVERGermany
Figure skating,garmisch-partenkirchen-1936,Individual men,Men,BRONZE,Athlete,austria,AT,AUT,Figure skatinggarmisch-partenkirchen-1936MenBRONZEAustria
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,GOLD,GameTeam,germany,DE,GER,Figure skatinggarmisch-partenkirchen-1936MixedGOLDGermany
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,SILVER,GameTeam,austria,AT,AUT,Figure skatinggarmisch-partenkirchen-1936MixedSILVERAustria
Figure skating,garmisch-partenkirchen-1936,Pairs mixed,Mixed,BRONZE,GameTeam,hungary,HU,HUN,Figure skatinggarmisch-partenkirchen-1936MixedBRONZEHungary
Speed skating,garmisch-partenkirchen-1936,500m men,Men,GOLD,Athlete,norway,NO,NOR,Speed skatinggarmisch-partenkirchen-1936MenGOLDNorway
Speed skating,garmisch-partenkirchen-1936,500m men,Men,SILVER,Athlete,norway,NO,NOR,Speed skatinggarmisch-partenkirchen-1936MenSILVERNorway
Speed skating,garmisch-partenkirchen-1936,500m men,Men,BRONZE,Athlete,united states,US,USA,Speed skatinggarmisch-partenkirchen-1936MenBRONZEUnited States of America
Speed skating,garmisch-partenkirchen-1936,1500m men,Men,BRONZE,Athlete,finland,FI,FIN,Speed skatinggarmisch-partenkirchen-1936MenBRONZEFinland
Speed skating,garmisch-partenkirchen-1936,5000m men,Men,SILVER,Athlete,finland,FI,FIN,Speed skatinggarmisch-partenkirchen-1936MenSILVERFinland
Speed skating,garmisch-partenkirchen-1936,10000m men,Men,BRONZE,Athlete,austria,AT,AUT,Speed skatinggarmisch-partenkirchen-1936MenBRONZEAustria
Bobsleigh,garmisch-partenkirchen-1936,two-man men,Men,GOLD,GameTeam,united states,US,USA,Bobsleighgarmisch-partenkirchen-1936MenGOLDUnited States of America
Bobsleigh,garmisch-partenkirchen-1936,two-man men,Men,SILVER,GameTeam,switzerland,CH,SUI,Bobsleighgarmisch-partenkirchen-1936MenSILVERSwitzerland
Bobsleigh,garmisch-partenkirchen-1936,two-man men,Men,BRONZE,GameTeam,united states,US,USA,Bobsleighgarmisch-partenkirchen-1936MenBRONZEUnited States of America
Bobsleigh,garmisch-partenkirchen-1936,four-man men,Men,GOLD,GameTeam,switzerland,CH,SUI,Bobsleighgarmisch-partenkirchen-1936MenGOLDSwitzerland
Bobsleigh,garmisch-partenkirchen-1936,four-man men,Men,BRONZE,GameTeam,united kingdom,GB,GBR,Bobsleighgarmisch-partenkirchen-1936MenBRONZEGreat Britain
Cross Country Skiing,garmisch-partenkirchen-1936,18km men,Men,GOLD,Athlete,sweden,SE,SWE,Cross Country Skiinggarmisch-partenkirchen-1936MenGOLDSweden
Cross Country Skiing,garmisch-partenkirchen-1936,18km men,Men,SILVER,Athlete,norway,NO,NOR,Cross Country Skiinggarmisch-partenkirchen-1936MenSILVERNorway
Cross Country Skiing,garmisch-partenkirchen-1936,18km men,Men,BRONZE,Athlete,finland,FI,FIN,Cross Country Skiinggarmisch-partenkirchen-1936MenBRONZEFinland
Cross Country Skiing,garmisch-partenkirchen-1936,Relay 4x10km men,Men,GOLD,GameTeam,finland,FI,FIN,Cross Country Skiinggarmisch-partenkirchen-1936MenGOLDFinland
Cross Country Skiing,garmisch-partenkirchen-1936,Relay 4x10km men,Men,BRONZE,GameTeam,sweden,SE,SWE,Cross Country Skiinggarmisch-partenkirchen-1936MenBRONZESweden
Cross Country Skiing,garmisch-partenkirchen-1936,50km men,Men,SILVER,Athlete,sweden,SE,SWE,Cross Country Skiinggarmisch-partenkirchen-1936MenSILVERSweden
Nordic Combined,garmisch-partenkirchen-1936,Individual men,Men,GOLD,Athlete,norway,NO,NOR,Nordic Combinedgarmisch-partenkirchen-1936MenGOLDNorway
Nordic Combined,garmisch-partenkirchen-1936,Individual men,Men,SILVER,Athlete,norway,NO,NOR,Nordic Combinedgarmisch-partenkirchen-1936MenSILVERNorway
Nordic Combined,garmisch-partenkirchen-1936,Individual men,Men,BRONZE,Athlete,norway,NO,NOR,Nordic Combinedgarmisch-partenkirchen-1936MenBRONZENorway
Ski Jumping,garmisch-partenkirchen-1936,Normal Hill Individual men,Men,GOLD,Athlete,norway,NO,NOR,Ski Jumpinggarmisch-partenkirchen-1936MenGOLDNorway
Ski Jumping,garmisch-partenkirchen-1936,Normal Hill Individual men,Men,SILVER,Athlete,sweden,SE,SWE,Ski Jumpinggarmisch-partenkirchen-1936MenSILVERSweden
Ski Jumping,garmisch-partenkirchen-1936,Normal Hill Individual men,Men,BRONZE,Athlete,norway,NO,NOR,Ski Jumpinggarmisch-partenkirchen-1936MenBRONZENorway
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined men,Men,GOLD,Athlete,germany,DE,GER,Alpine Skiinggarmisch-partenkirchen-1936MenGOLDGermany
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined men,Men,SILVER,Athlete,germany,DE,GER,Alpine Skiinggarmisch-partenkirchen-1936MenSILVERGermany
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined men,Men,BRONZE,Athlete,france,FR,FRA,Alpine Skiinggarmisch-partenkirchen-1936MenBRONZEFrance
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined women,Women,GOLD,Athlete,germany,DE,GER,Alpine Skiinggarmisch-partenkirchen-1936WomenGOLDGermany
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined women,Women,SILVER,Athlete,germany,DE,GER,Alpine Skiinggarmisch-partenkirchen-1936WomenSILVERGermany
Alpine Skiing,garmisch-partenkirchen-1936,alpine combined women,Women,BRONZE,Athlete,norway,NO,NOR,Alpine Skiinggarmisch-partenkirchen-1936WomenBRONZENorway
Ice Hockey,garmisch-partenkirchen-1936,ice hockey men,Men,GOLD,GameTeam,united kingdom,GB,GBR,Ice Hockeygarmisch-partenkirchen-1936MenGOLDGreat Britain
Ice Hockey,garmisch-partenkirchen-1936,ice hockey men,Men,SILVER,GameTeam,canada,CA,CAN,Ice Hockeygarmisch-partenkirchen-1936MenSILVERCanada
Ice Hockey,garmisch-partenkirchen-1936,ice hockey men,Men,BRONZE,GameTeam,united states,US,USA,Ice Hockeygarmisch-partenkirchen-1936MenBRONZEUnited States of America
Water Polo,los-angeles-1932,water polo men,Men,GOLD,GameTeam,hungary,HU,HUN,Water Pololos-angeles-1932MenGOLDHungary
Water Polo,los-angeles-1932,water polo men,Men,SILVER,GameTeam,germany,DE,GER,Water Pololos-angeles-1932MenSILVERGermany
Water Polo,los-angeles-1932,water polo men,Men,BRONZE,GameTeam,united states,US,USA,Water Pololos-angeles-1932MenBRONZEUnited States of America
Boxing,los-angeles-1932,6668  7257kg middleweight men,Men,GOLD,Athlete,united states,US,USA,Boxinglos-angeles-1932MenGOLDUnited States of America
Boxing,los-angeles-1932,6668  7257kg middleweight men,Men,SILVER,Athlete,argentina,AR,ARG,Boxinglos-angeles-1932MenSILVERArgentina
Boxing,los-angeles-1932,6668  7257kg middleweight men,Men,BRONZE,Athlete,south africa,ZA,RSA,Boxinglos-angeles-1932MenBRONZESouth Africa
Boxing,los-angeles-1932,7938kg heavyweight men,Men,GOLD,Athlete,argentina,AR,ARG,Boxinglos-angeles-1932MenGOLDArgentina
Boxing,los-angeles-1932,7938kg heavyweight men,Men,SILVER,Athlete,italy,IT,ITA,Boxinglos-angeles-1932MenSILVERItaly
